Scheme Name	Asset Value
UTI Money Market Fund - Regular Plan - Quarterly IDCW	1179.0852
UTI Money Market Fund - Regular Plan - Weekly IDCW	1190.7718
ADITYA BIRLA SUN LIFE OVERNIGHT FUND-  Direct - Monthly Payout of IDCW	1000.5367
ADITYA BIRLA SUN LIFE OVERNIGHT FUND-  Direct - Weekly Reinvestment of IDCW	1000.4619
ADITYA BIRLA SUN LIFE OVERNIGHT FUND-  Regular - Weekly Reinvestment of IDCW option	1000.5277
ADITYA BIRLA SUN LIFE OVERNIGHT FUND- Direct - Daily Reinvestment of IDCW	1000.02
ADITYA BIRLA SUN LIFE OVERNIGHT FUND- Regular - Daily Reinvestment of IDCW	1000.02
ADITYA BIRLA SUN LIFE OVERNIGHT FUND- Regular- Monthly Payout of IDCW option	1000.528
ADITYA BIRLA SUN LIFE OVERNIGHT FUND-DIRECT PLAN-GROWTH	1374.4274
ADITYA BIRLA SUNLIFE OVERNIGHT FUND-REGULAR PLAN-GROWTH	1364.3772
Axis Overnight Fund - Direct Plan - Daily IDCW	1000.5073
Axis Overnight Fund - Direct Plan - Growth Option	1344.5192
Axis Overnight Fund - Direct Plan - Monthly IDCW	1001.8632
Axis Overnight Fund - Direct Plan - Weekly IDCW	1000.7022
Axis Overnight Fund - Regular Plan - Daily IDCW	1000.5032
Axis Overnight Fund - Regular Plan - Growth Option	1340.1104
Axis Overnight Fund - Regular Plan - Monthly IDCW	1001.8514
Axis Overnight Fund - Regular Plan - Weekly IDCW	1000.6715
Bajaj Finserv Overnight Fund - Direct Plan - Daily - IDCW	1033.1412
Bajaj Finserv Overnight Fund - Direct Plan - Fortnightly - IDCW	1034.3797
Bajaj Finserv Overnight Fund - Direct Plan - Growth	1114.3906
Bajaj Finserv Overnight Fund - Direct Plan - Monthly - IDCW	1035.5995
Bajaj Finserv Overnight Fund - Direct Plan - Weekly - IDCW	1033.1412
Bajaj Finserv Overnight Fund - Regular Plan - Daily - IDCW	1032.8859
Bajaj Finserv Overnight Fund - Regular Plan - Fortnightly - IDCW	1034.1108
Bajaj Finserv Overnight Fund - Regular Plan - Growth	1113.4645
Bajaj Finserv Overnight Fund - Regular Plan - Monthly - IDCW	1035.3240
Bajaj Finserv Overnight Fund - Regular Plan - Weekly - IDCW	1032.8859
BANDHAN Overnight Fund - Direct Plan - Daily IDCW	1000.0073
BANDHAN Overnight Fund - Direct Plan - Growth	1355.2120
BANDHAN Overnight Fund - Direct Plan - Monthly IDCW	1000.6793
BANDHAN Overnight Fund - Direct Plan - Periodic IDCW	1234.7695
BANDHAN Overnight Fund - Direct Plan - Weekly IDCW	1000.5151
BANDHAN Overnight Fund - Regular Plan - Daily IDCW	1000.0073
BANDHAN Overnight Fund - Regular Plan - Growth	1346.1851
BANDHAN Overnight Fund - Regular Plan - Monthly IDCW	1000.6818
BANDHAN Overnight Fund - Regular Plan - Weekly IDCW	1001.4374
BANDHAN Overnight Fund - REGULAR PLAN PERIODIC IDCW	1231.7685
BANK OF INDIA Overnight Fund Direct Plan Growth	1289.1918
BANK OF INDIA Overnight Fund Direct Plan- Daily IDCW	1000.0047
BANK OF INDIA Overnight Fund Direct Plan- Monthly IDCW	1000.7204
BANK OF INDIA Overnight Fund Direct Plan- Weekly IDCW	1000.0000
BANK OF INDIA Overnight Fund Regular Plan Growth	1285.7649
BANK OF INDIA Overnight Fund Regular Plan- Daily IDCW	1000.0000
BANK OF INDIA Overnight Fund Regular Plan- Monthly IDCW	1000.7139
BANK OF INDIA Overnight Fund Regular Plan- Weekly IDCW	1000.0289
BANK OF INDIA Overnight Fund Unclaimed IDCW Plan - Greater than 3 Years	1000.0000
BANK OF INDIA Overnight Fund Unclaimed IDCW Plan - Up to 3 Years	1212.1620
BANK OF INDIA Overnight Fund Unclaimed Redemption Plan - Greater than 3 Years	1000.0000
BANK OF INDIA Overnight Fund Unclaimed Redemption Plan - Upto 3 Years	1212.4567
Baroda BNP Paribas Overnight Fund - Direct Plan - Daily IDCW	1000.0028
Baroda BNP Paribas Overnight Fund - Direct Plan - Growth	1334.4952
Baroda BNP Paribas Overnight Fund - Direct Plan - Weekly IDCW	1001.1262
Baroda BNP Paribas Overnight Fund - Plan C - Unclaimed IDCW - Greater than 3 years	1000.0000
Baroda BNP Paribas Overnight Fund - Plan C - Unclaimed IDCW - Up to 3 years	1197.3329
Baroda BNP Paribas Overnight Fund - Plan C - Unclaimed Redemption - Greater than 3 years	1000.0000
Baroda BNP Paribas Overnight Fund - Plan C - Unclaimed Redemption - Up to 3 years	1197.3172
Baroda BNP Paribas Overnight Fund - Regular Plan - Daily IDCW	1000.0018
Baroda BNP Paribas Overnight Fund - Regular Plan - Growth	1329.5014
Baroda BNP Paribas Overnight Fund - Regular Plan - Weekly IDCW	1001.5939
CANARA ROBECO OVERNIGHT FUND - DIRECT PLAN - DAILY IDCW (Reinvestment)	1001.0012
CANARA ROBECO OVERNIGHT FUND - DIRECT PLAN - GROWTH OPTION	1312.7273
CANARA ROBECO OVERNIGHT FUND - REGULAR PLAN - DAILY IDCW (Reinvestment)	1001.0000
CANARA ROBECO OVERNIGHT FUND - REGULAR PLAN - GROWTH OPTION	1311.4954
DSP Overnight Fund - Direct Plan - Growth	1361.1159
DSP Overnight Fund - Direct Plan - IDCW - Daily	1000.0099
DSP Overnight Fund - Direct Plan - IDCW - Weekly	1000.8946
DSP Overnight Fund - Regular Plan - Growth	1354.2768
DSP Overnight Fund - Regular Plan - IDCW - Daily	1000.0099
DSP Overnight Fund - Regular Plan - IDCW - Weekly	1001.3652
Unclaimed IDCW - Beyond 3 years (Invested in DSP Overnight Fund)	10
Unclaimed IDCW - Upto 3 years (Invested in DSP Overnight Fund)	12.1245
Unclaimed Redemption - Beyond 3 years (Invested in DSP Overnight Fund)	10
Unclaimed Redemption - Upto 3 years (Invested in DSP Overnight Fund)	12.1245
Edelweiss Overnight Fund - Direct Plan - Annual - IDCW Option	1315.6328
Edelweiss Overnight Fund - Direct Plan - Daily - IDCW Option	1000.101
Edelweiss Overnight Fund - Direct Plan - Fortnightly - IDCW Option	1149.6445
Edelweiss Overnight Fund - Direct Plan - Growth	1315.1817
Edelweiss Overnight Fund - Direct Plan - Monthly - IDCW Option	1058.5701
Edelweiss Overnight Fund - Direct Plan - Weekly - IDCW Option	1065.6143
Edelweiss Overnight Fund - Regular Plan - Annual - IDCW Option	1311.069
Edelweiss Overnight Fund - Regular Plan - Daily - IDCW Option	1008.2935
Edelweiss Overnight Fund - Regular Plan - Fortnightly - IDCW Option	1095.6453
Edelweiss Overnight Fund - Regular Plan - Growth	1311.0657
Edelweiss Overnight Fund - Regular Plan - Monthly - IDCW Option	1005.4127
Edelweiss Overnight Fund - Regular Plan - Weekly - IDCW Option	1017.4887
Edelweiss Overnight Fund - Unclaimed IDCW Plan - Above 3 years	1000
Edelweiss Overnight Fund - Unclaimed IDCW Plan - Upto 3 years	1203.3203
Edelweiss Overnight Fund - Unclaimed Redemption Plan - Above 3 years	1000
Edelweiss Overnight Fund - Unclaimed Redemption Plan - Upto 3 years	1203.3188
Franklin India Overnight Fund - Daily Dividend Plan - Daily - IDCW	1000.0001
Franklin India Overnight Fund - Direct Daily Dividend Plan - Daily - IDCW	1000.0008
Franklin India Overnight Fund - Direct Weekly Dividend Plan - Weekly - IDCW	1000.1650
Franklin India Overnight Fund - Weekly Dividend Plan - Weekly - IDCW	1000.1695
Franklin India Overnight fund- Growth	1321.0037
Franklin India Overnight Fund- Growth - Direct	1324.9501
Franklin India Overnight Fund- Unclaimed IDCW Investor Education Plan	10.0000
Franklin India Overnight Fund- Unclaimed IDCW Plan	12.0254
Franklin India Overnight Fund- Unclaimed Redemption Investor EducationPlan	10.0000
Franklin India Overnight Fund- Unclaimed Redemption Plan	12.0254
Groww Overnight Fund (formerly known as Indiabulls Overnight Fund)- Direct Plan- - Income Distribution cum capital withdrawal Option ( Reinvestment)	1001.1203
Groww Overnight Fund (formerly known as Indiabulls Overnight Fund)- Direct Plan- Fortnightly - Income Distribution cum capital withdrawal Option (Payout & Reinvestment)	1216.0242
Groww Overnight Fund (formerly known as Indiabulls Overnight Fund)- Direct Plan- Growth Option	1310.5915
Groww Overnight Fund (formerly known as Indiabulls Overnight Fund)- Direct Plan- Monthly - Income Distribution cum capital withdrawal Option (Payout & Reinvestment)	1001.6414
Groww Overnight Fund (formerly known as Indiabulls Overnight Fund)- Direct Plan- Weekly - Income Distribution cum capital withdrawal Option (Payout & Reinvestment)	1002.0951
Groww Overnight Fund (formerly known as Indiabulls Overnight Fund)- Regular Plan- - Income Distribution cum capital withdrawal Option ( Reinvestment)	1001.0229
Groww Overnight Fund (formerly known as Indiabulls Overnight Fund)- Regular Plan- Fortnightly - Income Distribution cum capital withdrawal Option (Payout & Reinvestment)	1001.8656
Groww Overnight Fund (formerly known as Indiabulls Overnight Fund)- Regular Plan- Growth Option	1303.7875
Groww Overnight Fund (formerly known as Indiabulls Overnight Fund)- Regular Plan- Monthly - Income Distribution cum capital withdrawal Option (Payout & Reinvestment)	1001.6232
Groww Overnight Fund (formerly known as Indiabulls Overnight Fund)- Regular Plan- Weekly - Income Distribution cum capital withdrawal Option (Payout & Reinvestment)	1000.97
Groww Overnight Fund (formerly known as Indiabulls Overnight Fund)- Unclaimed Dividend < 3 years	1207.5405
Groww Overnight Fund (formerly known as Indiabulls Overnight Fund)- Unclaimed Dividend > 3 Years	1183.0934
Groww Overnight Fund (formerly known as Indiabulls Overnight Fund)- Unclaimed Redemption < 3 Years	1201.2734
Groww Overnight Fund (formerly known as Indiabulls Overnight Fund)- Unclaimed Redemption > 3 Years	1185.9837
HDFC Overnight Fund - Daily IDCW Option - Direct Plan	1042.66
HDFC Overnight Fund - Growth Option	3733.5574
HDFC Overnight Fund - Growth Option - Direct Plan	3768.8083
HDFC Overnight Fund - IDCW Option (Daily)	1042.66
Helios Overnight Fund - Direct Plan - Daily IDCW Option	1000.0000
Helios Overnight Fund - Direct Plan - Growth Option	1091.8172
Helios Overnight Fund - Regular Plan - Daily IDCW Option	1000.0000
Helios Overnight Fund - Regular Plan - Growth Option	1091.0755
HSBC Overnight Fund - Direct Daily IDCW	1000.0133
HSBC Overnight Fund - Direct Growth	1329.7048
HSBC Overnight Fund - Direct Monthly IDCW	1001.0161
HSBC Overnight Fund - Direct Weekly IDCW	1001.0232
HSBC Overnight Fund - Regular Daily IDCW	1000.0133
HSBC Overnight Fund - Regular Growth	1319.6279
HSBC Overnight Fund - Regular Monthly IDCW	1000.9998
HSBC Overnight Fund - Regular Weekly IDCW	1001.0392
HSBC Overnight Fund - Unclaimed IDCW Above three years	1000
HSBC Overnight Fund - Unclaimed IDCW Below three years	1180.1107
HSBC Overnight Fund - Unclaimed Redemption above three years	1000
HSBC Overnight Fund - Unclaimed Redemption Below three years	1180.1207
ICICI Prudential Overnight Fund - Annual IDCW	1032.7746
ICICI Prudential Overnight Fund - Daily IDCW	1000.0050
ICICI Prudential Overnight Fund - Direct Plan - Annual IDCW	1033.5731
ICICI Prudential Overnight Fund - Direct Plan - Daily IDCW	1000.0050
ICICI Prudential Overnight Fund - Direct Plan - Fortnightly IDCW	1000.1497
ICICI Prudential Overnight Fund - Direct Plan - Growth	1369.2802
ICICI Prudential Overnight Fund - Direct Plan - Half Yearly IDCW	1015.7798
ICICI Prudential Overnight Fund - Direct Plan - Monthly IDCW	1002.3996
ICICI Prudential Overnight Fund - Direct Plan - Quarterly IDCW	1005.9571
ICICI Prudential Overnight fund - Direct Plan - Unclaimed IDCW Stable Scheme	1000.0000
ICICI Prudential Overnight fund - Direct Plan - Unclaimed IDCW Transitory Scheme	1208.1347
ICICI Prudential Overnight fund - Direct Plan - Unclaimed Redemption Stable Scheme	1000.0000
ICICI Prudential Overnight fund - Direct Plan - Unclaimed Redemption Transitory Scheme	1208.1530
ICICI Prudential Overnight Fund - Direct Plan - Weekly IDCW	1001.1924
ICICI Prudential Overnight Fund - Fortnightly IDCW	1000.1472
ICICI Prudential Overnight Fund - Growth	1361.9167
ICICI Prudential Overnight Fund - Half Yearly IDCW	1015.4753
ICICI Prudential Overnight Fund - Monthly IDCW	1002.3577
ICICI Prudential Overnight Fund - Quarterly IDCW	1004.0152
ICICI Prudential Overnight Fund - Weekly IDCW	1001.1804
Invesco India Overnight Fund - Direct Plan - Daily IDCW (Reinvestment)	1000.5303
Invesco India Overnight Fund - Direct Plan - Growth	1283.9611
Invesco India Overnight Fund - Direct Plan - Monthly IDCW (Payout / Reinvestment)	1000.732
Invesco India Overnight Fund - Direct Plan - Weekly IDCW (Reinvestment)	1001.5577
Invesco India Overnight Fund - Regular Plan - Daily IDCW (Reinvestment)	1000.1395
Invesco India Overnight Fund - Regular Plan - Growth	1280.228
Invesco India Overnight Fund - Regular Plan - Monthly IDCW (Payout / Reinvestment)	1000.8015
Invesco India Overnight Fund - Regular Plan - Weekly IDCW (Reinvestment)	1000.2275
ITI Overnight Fund - Direct Plan - Annual IDCW Option	1000.6920
ITI Overnight Fund - Direct Plan - Daily IDCW Option	1001.0000
ITI Overnight Fund - Direct Plan - Fortnightly IDCW Option	1003.2645
ITI Overnight Fund - Direct Plan - Growth Option	1289.0997
ITI Overnight Fund - Direct Plan - Monthly IDCW Option	1001.8250
ITI Overnight Fund - Direct Plan - Weekly IDCW option	1001.1595
ITI Overnight Fund - Regular Plan - Annual IDCW Option	1202.2409
ITI Overnight Fund - Regular Plan - Daily IDCW Option	1001.0000
ITI Overnight Fund - Regular Plan - Fortnightly IDCW Option	1001.8531
ITI Overnight Fund - Regular Plan - Growth Option	1282.0969
ITI Overnight Fund - Regular Plan - Monthly IDCW Option	1001.0714
ITI Overnight Fund - Regular Plan - Weekly IDCW Option	1001.9784
JM Overnight Fund (Direct) - Daily IDCW	1000
JM Overnight Fund (Direct) - Weekly IDCW	1001.0064
JM Overnight Fund (Regular) - Daily IDCW	1000
JM Overnight Fund (Regular) - Growth	1285.1148
JM Overnight Fund (Regular) - Weekly IDCW	1000.9902
JM Overnight Fund - (Direct) - Growth	1289.8277
JM Overnight Fund - (Direct) - Unclaimed IDCW - Growth Plan	1297.6569
JM Overnight Fund - (Direct) - Unclaimed IDCW I.E.F. - Growth Plan	1073.9936
JM Overnight Fund - (Direct) - Unclaimed Redemption - Growth Plan	1289.8471
JM Overnight Fund - (Direct) - Unclaimed Redemption I.E.F. - Growth Plan	1073.9936
Kotak Overnight Fund -Direct Plan-Growth Option	1355.5325
Kotak Overnight Fund -Regular plan-Growth Option	1347.8687
Kotak Overnight Fund-Direct Plan- Daily Reinvestment of Income Distribution cum capital withdrawal option	1003.6055
Kotak Overnight Fund-Regular Plan- Daily Reinvestment of Income Distribution cum capital withdrawal option	1004.7568
LIC MF Overnight Fund-Direct Plan-Daily IDCW	1056.31
LIC MF Overnight Fund-Direct Plan-Growth	1317.0847
LIC MF Overnight Fund-Direct Plan-IDCW	1316.7988
LIC MF Overnight Fund-Direct Plan-Weekly IDCW	1021.8582
LIC MF Overnight Fund-Regular Plan-Daily IDCW	1108.0007
LIC MF Overnight Fund-Regular Plan-Growth	1307.4785
LIC MF Overnight Fund-Regular Plan-IDCW	1156.0757
LIC MF Overnight Fund-Regular Plan-Weekly IDCW	1150.1625
Mahindra Manulife Overnight Fund - Direct Plan - Daily IDCW	1318.6960
Mahindra Manulife Overnight Fund - Direct Plan -Growth	1315.2423
Mahindra Manulife Overnight Fund - Regular Plan - Daily IDCW	1159.9920
Mahindra Manulife Overnight Fund - Regular Plan - Growth	1307.7936
Mahindra Manulife Overnight Fund - Unclaimed Redemption/IDCW beyond 3 years	1000.0000
Mahindra Manulife Overnight Fund - Unclaimed Redemption/IDCW upto 3 years	1206.2464
Mirae Asset Overnight Fund Direct Daily IDCW	1000.0010
Mirae Asset Overnight Fund Direct Monthly IDCW	1001.1892
Mirae Asset Overnight Fund Direct Plan Growth	1303.0073
Mirae Asset Overnight Fund Direct Weekly IDCW	1000.6817
Mirae Asset Overnight Fund Regular Daily  IDCW	1000.0018
Mirae Asset Overnight Fund Regular Monthly IDCW	1001.1724
Mirae Asset Overnight Fund Regular Plan Growth	1296.4433
Mirae Asset Overnight Fund Regular Weekly IDCW	1000.6714
NAVI Overnight Fund Direct Plan Daily IDCW Reinvestment	10.0129
NAVI Overnight Fund Direct Plan Growth	10.8419
NAVI Overnight Fund Direct Plan Monthly IDCW Reinvestment	10.0406
NAVI Overnight Fund Direct Plan Weekly IDCW Reinvestment	10.0072
NAVI Overnight Fund Regular Plan Daily IDCW Reinvestment	10.0128
NAVI Overnight Fund Regular Plan Growth	10.8157
NAVI Overnight Fund Regular Plan Monthly IDCW Reinvestment	10.0397
NAVI Overnight Fund Regular Plan Weekly IDCW Reinvestment	10.0075
NIPPON INDIA OVERNIGHT FUND - DAILY IDCW Option	100.0050
NIPPON INDIA OVERNIGHT FUND - DIRECT Plan - DAILY IDCW Option	100.0050
Nippon India Overnight Fund - Direct Plan - Growth Option	136.4676
NIPPON INDIA OVERNIGHT FUND - DIRECT Plan - MONTHLY IDCW Option	100.2238
NIPPON INDIA OVERNIGHT FUND - DIRECT Plan - QUARTERLY IDCW Option	101.6082
NIPPON INDIA OVERNIGHT FUND - DIRECT Plan - WEEKLY IDCW Option	100.0563
NIPPON INDIA OVERNIGHT FUND - MONTHLY IDCW Option	100.2135
NIPPON INDIA OVERNIGHT FUND - QUARTERLY IDCW Option	101.5890
Nippon India Overnight Fund - Regular Plan - Growth Option	135.6691
NIPPON INDIA OVERNIGHT FUND - WEEKLY IDCW Option	100.0555
NJ Overnight Fund - Direct Plan - Growth Option	1176.9634
NJ Overnight Fund - Regular Plan - Growth Option	1173.8926
NJ Overnight Fund - Unclaimed Redemption Plan - Upto 3 Years	1022.5173
PGIM India Overnight Fund - Direct Plan - Daily Dividend Option	1000.0093
PGIM India Overnight Fund - Direct Plan - Growth Option	1311.2409
PGIM India Overnight Fund - Direct Plan - Weekly Dividend Option	1003.8098
PGIM India Overnight Fund - Regular Plan - Daily Dividend Option	1000
PGIM India Overnight Fund - Regular Plan - Weekly Dividend Option	1008.5977
PGIM India Overnight Fund - Regular Plan- Growth Option	1305.9079
quant Overnight Fund - Growth Option - Direct Plan	11.6348
quant Overnight Fund - Growth Option - Regular Plan	11.6057
quant Overnight Fund - IDCW Option - Direct Plan	11.6387
quant Overnight Fund - IDCW Option - Regular Plan	11.5939
Samco Overnight Fund - Direct Plan - Growth Option	1163.9818
Samco Overnight Fund - Regular Plan - Growth Option	1157.7686
Samco Overnight Fund - Unclaimed Redemption Upto 3 years	1017.8200
SBI Overnight Fund - Direct Plan - Daily Income Distribution cum Capital Withdrawal Option (IDCW)	1282.9276
SBI OVERNIGHT FUND - DIRECT PLAN - GROWTH	4133.3113
SBI Overnight Fund - Direct Plan - Weekly Income Distribution cum Capital Withdrawal Option (IDCW)	1310.0544
SBI Overnight Fund - Regular Plan - Daily Income Distribution cum Capital Withdrawal Option (IDCW)	1278.0517
SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH	4080.6560
SBI Overnight Fund - Regular Plan - Weekly Income Distribution cum Capital Withdrawal Option (IDCW)	1304.9789
Shriram Overnight Fund -  Direct Growth	11.7427
Shriram Overnight Fund -  Regular Fortnightly IDCW	10.0049
Shriram Overnight Fund - Direct Daily IDCW	10
Shriram Overnight Fund - Direct Fortnightly IDCW	10.0046
Shriram Overnight Fund - Direct Monthly IDCW	10.0232
Shriram Overnight Fund - Regular Daily IDCW	10
Shriram Overnight Fund - Regular Growth	11.7154
